S87-VII-PROP-LANDING-A: PASS -- value='un_bundled_rho=0.000000;naive_rho=0.707107;sub_principle=P_MB_P_CM_un-bundling' scheme='structural-orthogonality-on-4-regulator-atlas' convention='regulator-pin-discipline+regulator-convention-lockdown' L_max=N/A audit_sha256=ec1afec5f58eae2cb43eedfac3af3c71703b261c93c4349cd4b3cb38c1c0a763 content_sha256=b25c0c568f2282c3a42634e2392c17dfa129c6e0076c2887eeb55e723f9e3dbf schema_version=S87+
# sign_verdict=N/A magnitude_verdict=FAIL regime_verdict=VALID # S87-V2-WEIGHT-MATCH-FORWARD-GATE 3-tuple annotation (S87 schema-v2)

S87-CYCLIC-FOLD-CLASS-SURVEY: INFO -- value='1' scheme=CFMSW-categorical-class convention=cyclic-fold-V_4-partition L_max=N/A audit_sha256=754d0bd8620d508dfdc4ffb949ffd485b3267a86af1aae0983a1a67667fc82bf content_sha256=937df35bb21e4a0ae7922ccf5ca92c307f67cb4c9241d5a2aec584387d3b0147 schema_version=S87+
# audit_sha256_short=754d0bd8620d508d content_sha256_short=937df35bb21e4a0a # S87-CYCLIC-FOLD-CLASS-SURVEY dual-SHA companion row (W9a-99 split)
# sign_verdict=N/A magnitude_verdict=INFO regime_verdict=VALID # S87-CYCLIC-FOLD-CLASS-SURVEY 3-tuple annotation (S87 schema-v2)
S87-W5A-P3-IC-PER-CLASS-VERIFY: FAIL -- value=7.985674e-01 scheme=Mellin-slot-s=-1-SCHEMATIC convention=substrate-natural-xi-E-GGE-SCHEMATIC L_max=10 audit_sha256=38b36fc0a5e5889facda9b175fa3f43c3f3f210f08518f4345af5abd786dc696 content_sha256=35a4cbd7d9cbef35e1c4a1b2de3189b119f7f16b332f3c2539fb8ebafe36386b schema_version=S87+
# audit_sha256_short=38b36fc0a5e5889f content_sha256_short=35a4cbd7d9cbef35 # S87-W5A-P3-IC-PER-CLASS-VERIFY dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=FAIL regime_verdict=VALID # S87-W5A-P3-IC-PER-CLASS-VERIFY 3-tuple annotation (S87 schema-v2)
# posterior_A=1.821615e-216 posterior_B=1.000000e+00 # S87-W5A-P3-IC-PER-CLASS-VERIFY dual-prior allocation

S87-W6-C-BETA-UV-CUTOFF-3CLASS: FAIL -- value=9.075015e-03 scheme=Mellin-cone-substrate-distance-1-SCHEMATIC convention=F_4-multiplier-vector L_max=10 audit_sha256=c390799a9c4c8e3a6d746417c35a98e06b9faba9bcb9b9ec1070ab9ee693e249 content_sha256=69a776c92bf6e36cfc274f504cad11d43f526d4e59f7cb1cecfaa3ac44b859ea schema_version=S84+
# audit_sha256_short=c390799a9c4c8e3a content_sha256_short=69a776c92bf6e36c # S87-W6-C-BETA-UV-CUTOFF-3CLASS dual-SHA companion row (W9a-99 split)
# sign_verdict=N_A magnitude_verdict=PASS regime_verdict=VALID # S87-W6-C-BETA-UV-CUTOFF-3CLASS 3-tuple annotation (S87 schema-v2)
# C-β_c = 4.0441316185  4.0075417486  4.0441316185  # F_4 = {ζ, Zubarev, SDW}  step_D_worst=2.478e-01  # TIER-2 SCHEMATIC per substrate-first-canonical-sourcing.md §iv
S87-LAYER-1-2-RETROACTIVE-AUDIT-FULL-ENUMERATION: INFO -- value='0|double=0|sample_pct=0' scheme=5-stage-LAYER-protocol convention=S78-onward-corpus-with-Stage-2.5 L_max=N/A audit_sha256=06e233faf927af82d4dd8c6c8fcc22976cfb294ecad438bde167180d72991353 content_sha256=a8996c79fadecfec42e09ecca7efd663f5e1333397a6b4f067265d065608ab23 schema_version=S87+
# audit_sha256_short=06e233faf927af82 content_sha256_short=a8996c79fadecfec # S87-LAYER-1-2-RETROACTIVE-AUDIT-FULL-ENUMERATION dual-SHA companion row (W9a-99 split) distribution={'L0-INT':157,'L1':3105,'L2':1160,'L3':27416,'UNPINNED':3038} unclassified=0 double_tagged=0 n_records=34876 n_files=748 unread=0
# sign_verdict=N/A magnitude_verdict=INFO regime_verdict=VALID # S87-LAYER-1-2-RETROACTIVE-AUDIT-FULL-ENUMERATION 3-tuple annotation (S87 schema-v2)
S87-W6-C-GAMMA-WEAK-PER-CLASS: PASS -- value=1.145258e-01 scheme=Weyl-rescaling-Mellin convention=C-gamma-WEAK-per-L1-class-SCHEMATIC L_max=10 audit_sha256=0eb96f0536fb2d927639f8224bced41ccde74d062a9e59e0e29ae595919e3944 content_sha256=160bf7df9cb70e2f3178797d11a6d1ed802402db453896946e291636e776b92a schema_version=S87+
# audit_sha256_short=0eb96f0536fb2d92 content_sha256_short=160bf7df9cb70e2f # S87-W6-C-GAMMA-WEAK-PER-CLASS dual-SHA companion row (W9a-99 split)
# sign_verdict=N/A magnitude_verdict=PASS regime_verdict=VALID # S87-W6-C-GAMMA-WEAK-PER-CLASS 3-tuple annotation (S87 schema-v2)

S87-LATENT-WARRANT-CHECK-QUEUE: PASS -- value=4 scheme=head-of-queue-rule convention=lizzi+connes-CV-CN-R3-4-NARROW L_max=N/A audit_sha256=ccb06ed440474536bdea05d910e6bba219ed54b99be66977b0925ded2df617a8 content_sha256=abe4be0009a8656cb4839accaa21c5cb2ff49386603e17d85af6158b0215dfa2 schema_version=S87+
# audit_sha256_short=ccb06ed440474536 content_sha256_short=abe4be0009a8656c # S87-LATENT-WARRANT-CHECK-QUEUE dual-SHA companion row (W9a-99 split)
# sign_verdict=N/A magnitude_verdict=PASS regime_verdict=VALID # S87-LATENT-WARRANT-CHECK-QUEUE 3-tuple annotation (S87 schema-v2)
S87-WARRANT-HEAD-EPS-H-HP1-NORM: INFO -- value=16.197719 scheme=warrant-check-3-subtest convention=lizzi-CV-LZ-4-template-scaffold L_max=10 audit_sha256=648d0dd3bb7555a23df68021943c9d8e960366416d075dfe4f48d543abcf7780 content_sha256=d424b97c33e7c7596a9028c1b84c35f38c23751b704e6569ca34da287a727db4 schema_version=S87+
# audit_sha256_short=648d0dd3bb7555a2 content_sha256_short=d424b97c33e7c759 # S87-WARRANT-HEAD-EPS-H-HP1-NORM dual-SHA companion row (W9a-99 split)
# sign_verdict=N/A magnitude_verdict=INFO regime_verdict=VALID # S87-WARRANT-HEAD-EPS-H-HP1-NORM 3-tuple annotation (S87 schema-v2)
S87-CUTOFF-SQRT-ATLAS-PROPAGATION: FAIL -- value=8 scheme=text-pattern-match-and-classify convention=A_5_to_A_4_cascade_propagation L_max=N/A audit_sha256=ccd0f7381da0f73d7bc5b28f4b886cfa18bf8b79137c06f37c2ac3bba47805fa content_sha256=06a2b471df5641fbd9c113c855bd3234a796181c4533550798ca8da5f152c089 schema_version=S84+
# audit_sha256_short=ccd0f7381da0f73d content_sha256_short=06a2b471df5641fb # S87-CUTOFF-SQRT-ATLAS-PROPAGATION dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-CUTOFF-SQRT-ATLAS-PROPAGATION 3-tuple annotation (S87 schema-v2)

S87-W4-2-RE-RUN-UNDER-A_4: FAIL -- value='max_pair_ratio_A4=9.240439e-01;canonical_metric=2.220e-15' scheme=cluster_span_canonical_metric convention=A_4_post_cascade_4col L_max=12_b/10_a audit_sha256=6bf4faa3b386b32d1ae39772269a3e011996a372c3733ca8d96ce465e5fb8e2d content_sha256=8857221feb6aa819c539e873943724e8e263f5b70a529143e61a6da29d827739 schema_version=S87+
# audit_sha256_short=6bf4faa3b386b32d content_sha256_short=8857221feb6aa819 # S87-W4-2-RE-RUN-UNDER-A_4 dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=FAIL regime_verdict=VALID # S87-W4-2-RE-RUN-UNDER-A_4 3-tuple annotation (S87 schema-v2)
S87-MELLIN-CONE-LIVE-CHANNEL-2-LOCALIZATION-VERIFY: PASS -- value=(bite=7.486e-04,leak=0.000e+00) scheme=mellin_cone_live_toggle_4channel_localization convention=A_4_4col-SCHEMATIC L_max=12 audit_sha256=bd632533b6ecdee3d3bb91223ee0fc42c5a278c46c7d76fbe117512959903e60 content_sha256=163286e2bf63ffd45bc3a4aae5e94a5830a12811bf37baf5662e9eef20b16923 schema_version=S84+
# audit_sha256_short=bd632533b6ecdee3 content_sha256_short=163286e2bf63ffd4 # S87-MELLIN-CONE-LIVE-CHANNEL-2-LOCALIZATION-VERIFY dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-MELLIN-CONE-LIVE-CHANNEL-2-LOCALIZATION-VERIFY 3-tuple annotation (S87 schema-v2)
# tier_pin=TIER-2 # S87-MELLIN-CONE-LIVE-CHANNEL-2-LOCALIZATION-VERIFY TIER pin (per .claude/rules/substrate-first-canonical-sourcing.md §W4-2 SCHEMATIC vs full physical tier rule)
S87-ETA-GV-FOLLOWUP: INFO -- value='(eta_max_spread=0.000e+00,gv_spread=6.257e-10,gv_min_magnitude=4.0579e+04)' scheme='eta_GV_5_atlas_regulator_independence' convention='A_5_extended_with_legacy_cutoff_sqrt' L_max=10 audit_sha256=df7e246b4b4f8018256f74765ac6805001bba69dfa69afd184acc296f3e4c13e content_sha256=72313f78be0d3f6bbe950f7488e2187f8a41014d2aaa9544a52510645ce0f7b0 schema_version=S87+
# audit_sha256_short=df7e246b4b4f8018 content_sha256_short=72313f78be0d3f6b # S87-ETA-GV-FOLLOWUP dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=INFO regime_verdict=VALID # S87-ETA-GV-FOLLOWUP 3-tuple annotation (S87 schema-v2)
S87-HBW-AUDIT-ATLAS-A_4: FAIL -- value=(14,0) scheme=HBW_5_subchannel_audit convention=A_4_4col_f6_0.1_residue L_max=12 audit_sha256=8514900416169aae8737aea2d76b53bf77e23e15b418f81314c54b0f5d6c4578 content_sha256=38cb867e10a2b56cd2aea67fb1de86b7a8401f3202df8ba85cc310b98d5b5162 schema_version=S87+
# audit_sha256_short=8514900416169aae content_sha256_short=38cb867e10a2b56c # S87-HBW-AUDIT-ATLAS-A_4 dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-HBW-AUDIT-ATLAS-A_4 3-tuple annotation (S87 schema-v2)
# n_sub_PASS=14 n_sub_INFO=0 n_sub_FAIL=6 n_regulators_full_PASS=0 # S87-HBW-AUDIT-ATLAS-A_4 4x5 sub-channel aggregate counts
S87-C45-SIXTH-REGULATOR-PROMOTION: INFO -- value=(0, None) scheme=4-channel-chain-test convention=A_4_to_A_5_v2_promotion_attempt L_max=10 audit_sha256=51eb6ecc2f0c697375858a87b6810c30471af26dcdd3da6ca4b0f8e52a96fee3 content_sha256=90d4c46f6b54c255bc3244acce093a2df832b87fcd05e722feb4324829895d92 schema_version=S84+
# audit_sha256_short=51eb6ecc2f0c6973 content_sha256_short=90d4c46f6b54c255 # S87-C45-SIXTH-REGULATOR-PROMOTION dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=INFO regime_verdict=VALID # S87-C45-SIXTH-REGULATOR-PROMOTION 3-tuple annotation (S87 schema-v2)
S87-CHANNEL-4-INDEPENDENCE-FROM-CHANNEL-3: PASS -- value=(3,anomaly_with_Bernstein_violation) scheme=channel_3_4_XOR_witness_search convention=A_4_plus_5_candidates L_max=12 audit_sha256=d9a0786f9a288855c8a04201e4c72825bb31946e445ccef87e2fcbe44f13c264 content_sha256=7c8e58d7f2399bc44dcae01055d09b89d62eca45232bba6dc23e0ec5170a57d3 schema_version=S87+
# audit_sha256_short=d9a0786f9a288855 content_sha256_short=7c8e58d7f2399bc4 # S87-CHANNEL-4-INDEPENDENCE-FROM-CHANNEL-3 dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-CHANNEL-4-INDEPENDENCE-FROM-CHANNEL-3 3-tuple annotation (S87 schema-v2)
# n_witnesses=3 witnesses=[anomaly_with_Bernstein_violation,Schwinger_with_alpha_positive_dressing,hand_constructed_separation_R_b] separation_winner=anomaly_with_Bernstein_violation # S87-CHANNEL-4-INDEPENDENCE-FROM-CHANNEL-3 XOR-witness aggregate
S87-ZUBAREV-CHANNEL-1-2-4-VERIFY: PASS -- value='(channel_1_PASS=True,channel_2_PASS=True,channel_4_PASS=True,alpha_max_eff=0.00,alpha_max_bare=-1.27)' scheme=Zubarev-3channel-singleton-verify convention=L2-FULLY-ADMISSIBLE-singleton-test_f0=0_f2=0 L_max=12 audit_sha256=f6e13eec759d5fa097473fd9fb23befd98d5cb7aed6f89cdffe3de2cd70bf902 content_sha256=153a2444562cb77fe4e8080caf806a2640797386c79022a2107be789ec504c47 schema_version=S87+
# audit_sha256_short=f6e13eec759d5fa0 content_sha256_short=153a2444562cb77f # S87-ZUBAREV-CHANNEL-1-2-4-VERIFY dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-ZUBAREV-CHANNEL-1-2-4-VERIFY 3-tuple annotation (S87 schema-v2)
S87-ZUBAREV-CHANNEL-1-2-4-VERIFY: FAIL -- value='(channel_1_PASS=True,channel_2_PASS=True,channel_4_PASS=False,alpha_max_bare=-1.27,k_eff_infty=5.08)' scheme=Zubarev-3channel-singleton-verify convention=L2-FULLY-ADMISSIBLE-singleton-test_f0=0_f2=0 L_max=12 audit_sha256=46c80c1223a8dfac395cb0887bd77a3d978753f639c823241a50a194588ab158 content_sha256=4dd83641a231ebfa9d47bafbe75a5245765534c7409d474dcfecbb0bdfd892ac schema_version=S87+
# audit_sha256_short=46c80c1223a8dfac content_sha256_short=4dd83641a231ebfa # S87-ZUBAREV-CHANNEL-1-2-4-VERIFY dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-ZUBAREV-CHANNEL-1-2-4-VERIFY 3-tuple annotation (S87 schema-v2)
S87-W9D-STAGE2-VERIFY-GATE-SPEC-AUTHORING: INFO -- value='5-element-block-populated_AND_cross-reviewers-named_AND_audit-script-registered_AND_CF-54-dependency-declared_CONDITIONAL_slot_pin=§VII.AH-OR-NEXT-FREE-LETTER-PER-registry-landing.md' scheme=PRDR-stage-2-spec-authoring convention=SOURCE-DOUBLE-CITE-CO-PRIMARY L_max=N/A audit_sha256=589e56d5760c78390e8edc3bcaad2c1cfcf6e1273b7214397d56543e94f34342 content_sha256=9a51b02eb727b9da5bacca45ce6a86159264f40fc949045a7ced7263029bbb7b schema_version=S87+
# audit_sha256_short=589e56d5760c7839 content_sha256_short=9a51b02eb727b9da # S87-W9D-STAGE2-VERIFY-GATE-SPEC-AUTHORING dual-SHA companion row (W9a-99 split)
# sign_verdict=N/A magnitude_verdict=INFO regime_verdict=VALID # S87-W9D-STAGE2-VERIFY-GATE-SPEC-AUTHORING 3-tuple annotation (S87 schema-v2)
# forward_pin_gate_id=S88-OR-LATER-EXTENDED-THEOREM-INDEPENDENT-VERIFY # S87-W9D-STAGE2-VERIFY-GATE-SPEC-AUTHORING S88+ Stage-2 dispatch forward-pin reference
S87-RESCALED-IC-SR-LO-RERUN: PASS -- value='0.319796' scheme=SR-LO-Mukhanov-Sasaki convention=substrate-natural-xi-E-GGE-class-projected L_max=N/A-SR-LO audit_sha256=42a79bfb069103120664b4938ca24efe36b30d1d7a3784abbe46652368ccdd41 content_sha256=a8bf2e8240fb62b967bb806dbfaf5d7b279f46b6f7b744ec6d1132312bb13ca3 schema_version=S84+
# audit_sha256_short=42a79bfb06910312 content_sha256_short=a8bf2e8240fb62b9 # S87-RESCALED-IC-SR-LO-RERUN dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-RESCALED-IC-SR-LO-RERUN 3-tuple annotation (S87 schema-v2)
S87-PATH-C-SUCCESSOR-ANCHOR-LANDING: PASS -- value='STAGE-1-CANDIDATE_landed_at_§VII.AH' scheme=joint-theorem-promotion-stage-1 convention=SOURCE-DOUBLE-CITE-CO-PRIMARY L_max=N/A audit_sha256=2502e00be59e08498642ff0189aa2892d76b7fd1041c5d821f898725f317b8c2 content_sha256=e8d7aff3117010351018bb897e5eeeea5e8bbd5221925f9768babe10193550ed schema_version=S87+
# audit_sha256_short=2502e00be59e0849 content_sha256_short=e8d7aff311701035 # S87-PATH-C-SUCCESSOR-ANCHOR-LANDING dual-SHA companion row (W9a-99 split)
S87-POLE-SPECIFICITY-SCAN: PASS -- value='rho_S_s4=-0.774597;rho_S_s3_baseline=-0.400000;reading=Reading_2_PASS;cross_reg_spread=0.119831;|rho_S_s4|=0.774597' scheme=Mellin-cone-substrate-distance-0 convention=A_5-4-class-projection-W9-LCR3.2-MELLIN L_max=12 audit_sha256=a7ee35944ae5c4089f3e8223b57e74af7788a740fe299dab0b7925a9b0d0b686 content_sha256=0a8947bd553966b9df1f47046e4bb0e980531fe12796ca31eca3f6769d34f34d schema_version=S84+
# audit_sha256_short=a7ee35944ae5c408 content_sha256_short=0a8947bd553966b9 # S87-POLE-SPECIFICITY-SCAN dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-POLE-SPECIFICITY-SCAN 3-tuple annotation (S87 schema-v2)
S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW: FAIL -- value=0/5+twin=0/2 scheme=WZW-consistency-residue-substr-d-2 convention=cross-proxy-adjudication-OPEN-VERDICT-SCHEMATIC L_max=10 audit_sha256=fada00ff3ff568735f8947ef83ef2fabeaf935ee48e5114ae997a1a3c59a164d content_sha256=5fb9637532d4febab87b62534dfdf850fa0e12bc89c6a75a954dfc2e314e0081 schema_version=S87+
# audit_sha256_short=fada00ff3ff56873 content_sha256_short=5fb9637532d4feba # S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=PASS regime_verdict=VALID # S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW 3-tuple annotation (S87 schema-v2)
# n_agree_with_tau_flow_trace=5/5 track_allocation=A # S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW cross-proxy adjudication
# tier_pin=TIER-2 # S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW TIER pin (per .claude/rules/substrate-first-canonical-sourcing.md §iv SCHEMATIC vs full physical tier rule; _spectral_action_regulators.py SCHEMATIC docstring lines 23-30)
# n_pass=0/5 n_parity_twin_pass=0/2 # S87-W5B-C16-AXIOM-SIDE-CSUB-CROSS-REVIEW aggregate counts
S87-POLE-SPECIFICITY-SCAN: PASS -- value='rho_S_s4=-1.000000;rho_S_s3_baseline=-1.000000;reading=Reading_1_PASS;cross_reg_spread=0.051317;|rho_S_s4|=1.000000' scheme=Mellin-cone-substrate-distance-0 convention=A_5-4-class-projection-W9-LCR3.2-MELLIN L_max=12 audit_sha256=30815fae79102fb9ac671fb33101029d5318253b69a2d125ea85ae5eb7396ebc content_sha256=5e0fa9513ec844ce2a75174da92f57b0f19de2ebf765412f917f7f788a2d4e27 schema_version=S84+
# audit_sha256_short=30815fae79102fb9 content_sha256_short=5e0fa9513ec844ce # S87-POLE-SPECIFICITY-SCAN dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-POLE-SPECIFICITY-SCAN 3-tuple annotation (S87 schema-v2)
S87-POLE-SPECIFICITY-SCAN: FAIL -- value='rho_S_s4=-1.000000;rho_S_s3_baseline=-1.000000;reading=FAIL_numerical;cross_reg_spread=0.367544;|rho_S_s4|=1.000000' scheme=Mellin-cone-substrate-distance-0 convention=A_5-4-class-projection-W9-LCR3.2-MELLIN L_max=12 audit_sha256=c89d4af03093d043881dbce3587e761b3ab8072b5a3a896a38a55970a9e4c522 content_sha256=544f3cf33804e434a9e848de36ba7a1d3319b48c313bc6fd52508eed378dc435 schema_version=S84+
# audit_sha256_short=c89d4af03093d043 content_sha256_short=544f3cf33804e434 # S87-POLE-SPECIFICITY-SCAN dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-POLE-SPECIFICITY-SCAN 3-tuple annotation (S87 schema-v2)
S87-POLE-SPECIFICITY-SCAN: FAIL -- value='rho_S_s4=-1.000000;rho_S_s3_baseline=-1.000000;reading=FAIL_numerical;cross_reg_spread=0.894591;|rho_S_s4|=1.000000' scheme=Mellin-cone-substrate-distance-0 convention=A_5-4-class-projection-W9-LCR3.2-MELLIN L_max=12 audit_sha256=9cb202eddc95385632f0212ce1d3e0b1e3a42aca778aa1f081f6c645f2b6385a content_sha256=1e8cc6e07a8ab48599b6d5e40fc288e9dc961a2821f725efab08fc2097c26799 schema_version=S84+
# audit_sha256_short=9cb202eddc953856 content_sha256_short=1e8cc6e07a8ab485 # S87-POLE-SPECIFICITY-SCAN dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-POLE-SPECIFICITY-SCAN 3-tuple annotation (S87 schema-v2)
S87-A_S-SURVIVING-ROUTE-RANK-LANDING: PASS -- value='4-route_rank_table_landed_to_falsifier_master_inventory' scheme=L3+T3-cross-domain-converged convention=SOURCE-DOUBLE-CITE-CO-PRIMARY L_max=N/A audit_sha256=81dd63f045facce7268eed584071c7d4e6da2eae103a4e00ff5b75106d58131e content_sha256=1e72e71432a5b0fc5741fd9ee8ea827e1b67139cb4be48522e8e58771010d2db schema_version=S84+
# audit_sha256_short=81dd63f045facce7 content_sha256_short=1e72e71432a5b0fc # S87-A_S-SURVIVING-ROUTE-RANK-LANDING dual-SHA companion row (W9a-99 split)

S87-BULLETIN-#3-RESCUE-RESIDUAL: FAIL -- value='r_L1L2(L=12)_dev=3.2440e+00|s_eff_dev=nan|nroy=0' scheme=L1-Zubarev-vs-L2-zeta convention=substrate-distance-1-Mellin-Three-Layer-Regulator L_max=12 audit_sha256=88c5f0b34906fdfbb1d5d6af9fd424cab90f19f7f6b2cbd5ab16ffa53975df27 content_sha256=d67db0dcd731de7725034fbf6ee6a57d4c8af8285ebe0659aa68db175afa88dc schema_version=R3
# audit_sha256_short=88c5f0b34906fdfb content_sha256_short=d67db0dcd731de77 # S87-BULLETIN-#3-RESCUE-RESIDUAL dual-SHA companion row (W9a-99 split)
# sign_verdict=FAIL magnitude_verdict=FAIL regime_verdict=VALID # S87-BULLETIN-#3-RESCUE-RESIDUAL 3-tuple annotation (S87 schema-v2)
S87-STRICT-LAMBDA-RATIO-EXTRACTION: PASS -- value='ratio=1.51273423029475579e-01;zero_mode_count=0' scheme=direct-numpy-extract convention=bit-exact-float64 L_max=12 audit_sha256=938b79db3738c0b7ac18c0164a16210640d24844152ed4802172879b36857b0d content_sha256=d8c89693c9ed6aacd2782e2509452c7c01ec42d48f94780150a86107078b0a68 schema_version=R3
# audit_sha256_short=938b79db3738c0b7 content_sha256_short=d8c89693c9ed6aac # S87-STRICT-LAMBDA-RATIO-EXTRACTION dual-SHA companion row (W9a-99 split)
S87-BULLETIN-#4-IRRATIONAL-RHO-PERMANENT-WALL-LANDING: PASS -- value='composite=PASS|tier_completeness=4/4|rho_inf_full_f64=-0.8103647022669215|delta_canonical=4.297733e-06|gap_L12=1.754797e-01|bound_L12_structural=2.396861e-01|slot_landed=§VII.K-PROP.W10-4|was_rerouted=False' scheme=substrate-distance-2-Mellin-cone-residue convention=L2-IRRATIONAL-FERMIONIC-SIGNED-RESIDUE L_max=12 audit_sha256=3ed9e7bdfb23f578e251080c6a9bbf06a8b14fefc56c56d87df5952192097d09 content_sha256=a205c015619830efac55269cce542ee4f28cae591ae36701103b582279733770 schema_version=R3
# audit_sha256=3ed9e7bdfb23f578 content_sha256=a205c015619830ef # S87-BULLETIN-#4-IRRATIONAL-RHO-PERMANENT-WALL-LANDING dual-SHA companion row (W9a-99 split)
# sign_verdict=PASS magnitude_verdict=PASS regime_verdict=VALID # S87-BULLETIN-#4-IRRATIONAL-RHO-PERMANENT-WALL-LANDING 3-tuple annotation (S87 schema-v2)
S87-BULLETIN-#3-LIZZI-OBSERVABLE-PROMOTION: FAIL -- value='PRE-REG-INC_blocked_by_S87-BULLETIN-#3-RESCUE-RESIDUAL_FAIL' scheme=L2-zeta-Mellin-cone-residue convention=substrate-distance-1-Lizzi-observable L_max=12 audit_sha256=4b3dbb1a4e19b97ac6da2e4e3e007b43d4d9b869e99b059cac90409ac10d56fc content_sha256=edc13d05564b3bc8334333fe47d621867c8ecf3f5b2d3a56ef5e2691b0a2d60a schema_version=R3
# audit_sha256_short=4b3dbb1a4e19b97a content_sha256_short=edc13d05564b3bc8 # S87-BULLETIN-#3-LIZZI-OBSERVABLE-PROMOTION dual-SHA companion row (W9a-99 split); PRE-REG-INC per session-87-plan-w10.md "Wave 10 Decision Point Prerequisites" item 8 line 44; deferred to S88+; required prereqs: [S87-BULLETIN-#3-RESCUE-RESIDUAL]; closure_script=computations/session-87/s87_w10_3_pre_reg_inc_closure.py
S87-HYPERCUBE-VERTEX-IDENTITY-LANDING: PASS -- value='pass_count=4|d_grid=[2, 3, 4, 5]|per_d_pass=[True, True, True, True]|sage_backend=sagecell|sage_version=10.8' scheme=Sage-QQ-symbolic-simplify convention=Z2_d-hypercube-vertex-alternating-sum L_max=N/A audit_sha256=45c6e26e4b9bd4466095f9608c2445306a2fe21fa422035fb7690b5a00d0dea1 content_sha256=838fba23adcee92c64c8135677b40b6ee518386d0e08d48555316f5ae72b8fb2 schema_version=S84+
# audit_sha256_short=45c6e26e4b9bd446 content_sha256_short=838fba23adcee92c # S87-HYPERCUBE-VERTEX-IDENTITY-LANDING dual-SHA companion row (W9a-99 split)
S87-3HEB-EXCESS-INHERITANCE-COMPARISON: FAIL -- value=1.029166e+00 scheme=Mellin-cone-substrate-distance-1-vs-Volovik-2003-polycritical convention=BdG-undoubled-excess-ratio L_max=10 audit_sha256=e1aef7ce0deaed2d85d8031fce1d009384ed0842ffb25585e880a5f475efd9aa content_sha256=9c23976f1a02b3d1e687d98f4e48f87dfcbc0ee83abafff73746267d3fe8ca1d schema_version=S84+
# audit_sha256_short=e1aef7ce0deaed2d content_sha256_short=9c23976f1a02b3d1 # S87-3HEB-EXCESS-INHERITANCE-COMPARISON dual-SHA companion row (W9a-99 split)
S87-MONODROMY-V_4-EXPLICIT: FAIL -- value='max_dev=1.163869e+00,supersedes=S87-MONODROMY-Z4-LANDING_per_PRU_Class_8_2' scheme=Mellin-cone-substrate-distance-{3,1,0}-SCHEMATIC convention=V_4-coset-W12-E1-R3-(p,q)-Cartan-Z2xZ2-SCHEMATIC L_max=10 audit_sha256=8a4419a830e0e509bad2b4e567310959756523d0aa84d9ec9d81b9f147abe15b content_sha256=ec3a0e532d4cc7f506ce069812c2302a7ab7d4fe7fd4b6e9956d0624ac3c9336 schema_version=S84+
# audit_sha256_short=8a4419a830e0e509 content_sha256_short=ec3a0e532d4cc7f5 # S87-MONODROMY-V_4-EXPLICIT dual-SHA companion row (W9a-99 split)
S87-STRATUM3-LMAX-SCAN: PASS -- value=4 scheme=block-diagonal-cache-plus-friedrich-baer-bound convention=4-stratum-canonical-W12-stratum-3 L_max=12-15-scan audit_sha256=f19bcd5e25969374c7ab68774de92ef927cd527cffecdffbe7b0692f1ab6e5fd content_sha256=43ad11970f0bceb9a53464fb7f4fba6e144abe45eed14bf6eec8e77fbca0fe76 schema_version=S84+
# audit_sha256_short=f19bcd5e25969374 content_sha256_short=43ad11970f0bceb9 # S87-STRATUM3-LMAX-SCAN dual-SHA companion row (W9a-99 split)
